100000 3
0.026439 0.956655 0.639130 
0.108937 0.526580 0.796555 
0.291188 0.574147 0.783851 
0.305291 0.589010 0.763561 
0.270439 0.643948 0.704971 
0.271977 0.571182 0.659880 
0.353091 0.706494 0.535671 
0.143980 0.657739 0.679466 
0.115851 0.792318 0.459433 
0.068110 0.660959 0.794076 
0.102690 0.552983 0.899331 
0.044043 0.668489 0.871201 
0.096742 0.723566 0.441206 
0.036864 0.874706 0.502555 
0.086920 0.835798 0.596406 
0.176813 0.832108 0.590441 
0.167909 0.737911 0.564163 
0.238175 0.653500 0.682026 
0.293839 0.662321 0.600079 
0.151391 0.871324 0.611320 
0.160054 0.665407 0.567727 
0.384228 0.555259 0.551839 
0.273095 0.576820 0.681571 
0.181245 0.729120 0.686003 
0.161725 0.579308 0.709231 
0.330875 0.650248 0.536332 
0.133111 0.751135 0.617355 
0.119189 0.676834 0.701054 
0.242589 0.718048 0.520461 
0.287419 0.658390 0.527827 
0.007968 0.911250 0.563647 
0.017496 0.478977 0.881174 
0.234081 0.586149 0.755060 
0.371421 0.697967 0.580232 
0.329199 0.602671 0.669279 
0.187345 0.583722 0.801444 
0.221025 0.470392 0.618050 
0.159645 0.623284 0.923896 
0.161357 0.680525 0.688271 
0.043846 0.966242 0.563861 
0.323886 0.629433 0.480694 
0.118502 0.856600 0.672628 
0.332085 0.492308 0.558223 
0.174061 0.650845 0.654279 
0.229257 0.515827 0.572896 
0.155796 0.640106 0.658338 
0.106332 0.624111 0.691137 
0.405707 0.525075 0.595041 
0.328838 0.750862 0.543237 
0.026889 0.978459 0.586434 
0.248631 0.626672 0.511235 
0.353919 0.570093 0.560812 
0.038265 0.741435 0.812871 
0.002265 0.670390 0.863649 
0.230138 0.551176 0.782685 
0.111330 0.550505 0.871279 
0.136255 0.723431 0.744758 
0.348384 0.492100 0.621727 
0.142823 0.537996 0.720575 
0.420490 0.504085 0.473948 
0.278364 0.724640 0.574122 
0.207710 0.550191 0.726139 
0.115460 0.618473 0.849603 
0.073727 0.837977 0.715327 
0.478923 0.555447 0.560289 
0.120419 0.585028 0.902897 
0.005554 0.610758 0.893504 
0.504660 0.540222 0.531857 
0.091684 0.611909 0.889121 
0.163496 0.635863 0.708537 
0.268678 0.769596 0.549331 
0.089418 0.844266 0.500879 
0.183120 0.760383 0.619029 
0.092922 0.741064 0.548678 
0.245864 0.500392 0.643261 
0.004846 0.637320 0.795481 
0.232393 0.685269 0.488841 
0.060176 0.832003 0.753046 
0.056125 0.938710 0.507649 
0.037017 0.751499 0.686504 
0.486759 0.557850 0.531294 
0.202110 0.614235 0.690835 
0.178536 0.634969 0.712011 
0.015367 0.862802 0.652679 
0.048630 0.513456 0.770809 
0.261684 0.578881 0.509559 
0.235015 0.691538 0.598637 
0.114125 0.735545 0.796252 
0.389366 0.577138 0.484533 
0.357160 0.597679 0.574224 
0.045335 0.576944 0.922335 
0.133773 0.793064 0.520678 
0.027984 0.674875 0.624949 
0.297911 0.683451 0.531773 
0.370665 0.559061 0.670690 
0.019360 0.876188 0.803642 
0.175486 0.760237 0.477319 
0.036585 0.592878 0.796732 
0.128692 0.647356 0.754172 
0.224557 0.542222 0.721216 
0.029641 0.492680 0.911425 
0.225266 0.612696 0.608772 
0.326192 0.550601 0.498416 
0.023720 0.779478 0.690441 
0.031974 0.910893 0.559433 
0.175464 0.629716 0.763223 
0.336860 0.593885 0.515578 
0.089735 0.552632 0.934412 
0.304587 0.519199 0.557356 
0.340561 0.557172 0.600337 
0.270001 0.690505 0.653948 
0.083983 0.696364 0.747322 
0.094325 0.698533 0.715643 
0.131606 0.632945 0.801138 
0.121340 0.520364 0.905410 
0.206472 0.745053 0.601395 
0.036351 0.644286 0.780909 
0.101306 0.754314 0.631973 
0.086282 0.772904 0.667015 
0.291971 0.686701 0.519705 
0.346042 0.628288 0.715309 
0.102829 0.762260 0.624369 
0.327358 0.534706 0.539707 
0.173507 0.816416 0.544332 
0.127440 0.688262 0.798269 
0.055999 0.564764 0.895832 
0.151750 0.601170 0.680067 
0.253829 0.758891 0.549668 
0.014221 0.906206 0.574366 
0.382839 0.582606 0.660476 
0.262204 0.582584 0.848088 
0.011098 0.669588 0.662027 
0.400931 0.649670 0.576475 
0.282633 0.678472 0.651086 
0.163202 0.747147 0.690919 
0.276301 0.613890 0.458258 
0.156951 0.542592 0.808958 
0.156726 0.669667 0.510256 
0.153373 0.543488 0.721465 
0.136031 0.833792 0.573249 
0.102099 0.603769 0.945060 
0.189019 0.738684 0.809584 
0.233189 0.550429 0.785552 
0.027494 0.483845 0.921567 
0.211910 0.612865 0.527094 
0.216342 0.786249 0.514609 
0.348380 0.642756 0.507887 
0.268290 0.590367 0.461231 
0.338031 0.538272 0.729547 
0.098435 0.861458 0.633167 
0.360424 0.497788 0.603797 
0.284943 0.623531 0.469979 
0.305643 0.613758 0.592793 
0.335693 0.550198 0.529576 
0.002761 0.618514 0.933236 
0.095345 0.681749 0.788752 
0.045959 0.740034 0.482727 
0.044581 0.459044 0.845403 
0.234021 0.698305 0.498524 
0.418137 0.567856 0.707904 
0.187833 0.556124 0.790997 
0.467577 0.559781 0.540856 
0.121343 0.882470 0.504610 
0.184980 0.655471 0.647371 
0.159282 0.671668 0.762473 
0.080917 0.785919 0.579673 
0.100386 0.745217 0.691145 
0.253505 0.742794 0.506707 
0.382535 0.531449 0.640870 
0.320943 0.519680 0.620094 
0.235788 0.484332 0.633789 
0.113502 0.750129 0.566155 
0.100110 0.851825 0.671006 
0.073419 0.491031 0.840202 
0.398655 0.509316 0.592798 
0.045435 0.486053 0.812195 
0.072665 0.764549 0.615868 
0.190908 0.491318 0.725675 
0.120796 0.542088 0.762569 
0.146255 0.804368 0.507126 
0.095132 0.548985 0.679847 
0.050906 0.804842 0.634129 
0.127174 0.542350 0.759177 
0.193411 0.599378 0.787231 
0.061636 0.629331 0.879665 
0.034003 0.887857 0.468760 
0.080761 0.742960 0.640917 
0.215909 0.656272 0.747491 
0.008758 0.756845 0.857404 
0.459932 0.522650 0.526353 
0.228715 0.759779 0.676922 
0.184673 0.693629 0.724492 
0.071958 0.682482 0.520744 
0.181738 0.623416 0.610256 
0.208510 0.525131 0.752954 
0.205019 0.547044 0.667081 
0.017719 0.697216 0.791231 
0.031874 0.587599 0.826621 
0.099699 0.483190 0.821458 
0.157522 0.747738 0.623264 
0.262322 0.584464 0.479504 
0.181186 0.659681 0.752284 
0.078700 0.667330 0.758699 
0.171089 0.697316 0.622017 
0.128210 0.777765 0.624098 
0.009939 0.893422 0.463113 
0.378452 0.520988 0.520264 
0.050557 0.696826 0.695006 
0.108417 0.554046 0.934288 
0.028748 0.811201 0.663268 
0.143351 0.790807 0.522100 
0.042377 0.666202 0.756503 
0.008061 0.629599 0.973045 
0.059342 0.819795 0.749180 
0.045404 0.655353 0.732494 
0.091848 0.473574 0.834103 
0.062284 0.548718 0.682434 
0.216552 0.799703 0.547939 
0.101131 0.995829 0.557318 
0.060005 0.615377 0.672246 
0.018529 0.580754 0.869372 
0.081589 0.907826 0.554190 
0.143780 0.820525 0.641479 
0.191244 0.744577 0.670269 
0.073467 0.755666 0.814989 
0.023312 0.843234 0.698798 
0.422822 0.531021 0.514777 
0.035594 0.952779 0.586288 
0.076440 0.816889 0.651535 
0.193350 0.759199 0.480863 
0.077915 0.558249 0.791811 
0.097894 0.699912 0.621800 
0.441950 0.605382 0.621534 
0.025578 0.618167 0.793741 
0.150636 0.756846 0.533422 
0.055872 0.556179 0.931641 
0.188256 0.672624 0.590090 
0.153894 0.759652 0.564405 
0.081808 0.740196 0.672811 
0.120292 0.466445 0.786510 
0.001287 0.795149 0.801009 
0.073053 0.965283 0.633976 
0.081647 0.617721 0.740736 
0.358624 0.603178 0.673500 
0.215056 0.725881 0.568529 
0.032034 0.676513 0.742764 
0.081224 0.617252 0.778382 
0.062677 0.527944 0.850866 
0.061426 0.969071 0.543769 
0.144441 0.739972 0.663689 
0.253756 0.507210 0.760276 
0.038105 0.689609 0.517380 
0.017738 0.620001 0.720738 
0.115684 0.906839 0.552219 
0.282670 0.511686 0.696585 
0.374320 0.674730 0.707272 
0.336642 0.658612 0.554737 
0.115468 0.578243 0.790046 
0.005563 0.589865 0.949125 
0.280934 0.590503 0.622940 
0.065183 0.760443 0.607820 
0.075627 0.613894 0.817821 
0.171031 0.590945 0.699835 
0.121079 0.493480 0.767047 
0.017771 0.862819 0.637204 
0.299687 0.627802 0.700275 
0.014082 0.514294 0.978889 
0.171936 0.714380 0.641221 
0.417738 0.508789 0.516557 
0.092507 0.633850 0.763115 
0.004037 0.776856 0.679867 
0.074207 0.747952 0.678961 
0.393652 0.558416 0.611781 
0.264625 0.728419 0.550502 
0.113098 0.609490 0.729749 
0.126212 0.525378 0.814284 
0.341622 0.695337 0.526454 
0.224093 0.758550 0.546834 
0.053502 0.665933 0.755509 
0.197237 0.568116 0.730803 
0.343715 0.549562 0.703186 
0.330566 0.650224 0.520657 
0.215339 0.783898 0.586357 
0.060249 0.834884 0.624258 
0.024799 0.752662 0.913513 
0.168771 0.706688 0.754244 
0.019461 0.931009 0.580981 
0.398613 0.482037 0.558783 
0.211742 0.655039 0.696434 
0.025618 0.851840 0.467971 
0.139696 0.743411 0.502560 
0.247019 0.569817 0.747169 
0.257543 0.686571 0.563869 
0.276243 0.713302 0.587563 
0.238279 0.469607 0.638090 
0.137494 0.465089 0.784095 
0.149997 0.875622 0.531305 
0.237596 0.794178 0.566837 
0.272996 0.706772 0.621227 
0.157942 0.708712 0.781870 
0.094162 0.805526 0.503105 
0.031964 0.601798 0.955765 
0.142218 0.756836 0.566436 
0.211382 0.645565 0.640256 
0.085003 0.498719 0.761700 
0.215785 0.555197 0.572025 
0.457699 0.542164 0.548774 
0.028678 0.923679 0.594541 
0.203881 0.617391 0.630419 
0.298944 0.578126 0.473842 
0.164020 0.562728 0.822630 
0.296493 0.553045 0.728106 
0.147337 0.785527 0.612935 
0.165334 0.660551 0.492289 
0.386402 0.573199 0.497680 
0.091733 0.798258 0.638590 
0.086909 0.829540 0.598096 
0.073055 0.841178 0.607770 
0.082463 0.587175 0.949049 
0.002359 0.699874 0.853307 
0.272729 0.672195 0.537090 
0.281922 0.640782 0.613527 
0.182609 0.507962 0.680460 
0.192926 0.676479 0.639489 
0.255566 0.656860 0.811810 
0.156753 0.674993 0.564708 
0.114204 0.664470 0.730975 
0.030167 0.653702 0.845756 
0.285397 0.507947 0.655594 
0.191874 0.699549 0.658204 
0.070872 0.674940 0.788711 
0.187396 0.509199 0.797534 
0.105274 0.788319 0.470629 
0.034259 0.636875 0.929476 
0.314713 0.668743 0.589240 
0.398541 0.587240 0.573549 
0.089418 0.867985 0.534967 
0.287716 0.678712 0.575255 
0.012472 0.848241 0.763528 
0.043285 0.888642 0.517915 
0.255626 0.788007 0.582817 
0.084330 0.723653 0.763445 
0.270019 0.690169 0.535201 
0.163847 0.767625 0.604099 
0.039637 0.944445 0.690661 
0.040946 0.852457 0.659727 
0.033843 0.763194 0.771801 
0.119455 0.505593 0.877828 
0.127394 0.543861 0.764467 
0.071885 0.754469 0.712978 
0.460365 0.575607 0.610665 
0.144488 0.665363 0.701414 
0.098677 0.577705 0.725616 
0.220699 0.655739 0.741368 
0.004505 0.868145 0.774259 
0.098852 0.803474 0.549016 
0.351952 0.573287 0.606291 
0.026821 0.902233 0.672510 
0.065051 0.528284 0.715695 
0.184255 0.547938 0.809976 
0.100958 0.769453 0.713256 
0.003872 0.928744 0.600067 
0.075969 0.667365 0.773888 
0.095331 0.760040 0.620279 
0.250276 0.674326 0.578754 
0.011714 0.504544 0.901480 
0.035240 0.651941 0.796031 
0.005916 0.770374 0.912733 
0.286439 0.520043 0.666143 
0.273988 0.552489 0.763492 
0.029044 0.719764 0.830838 
0.288918 0.544372 0.552764 
0.364122 0.642702 0.636549 
0.049406 0.883035 0.544995 
0.033150 0.809064 0.556411 
0.274762 0.597011 0.583341 
0.070620 0.772271 0.731923 
0.309021 0.621859 0.581412 
0.452070 0.520184 0.570083 
0.121980 0.727231 0.763593 
0.022543 0.549303 0.806547 
0.249908 0.621025 0.627085 
0.076131 0.932876 0.513941 
0.254887 0.494688 0.731396 
0.010747 0.834813 0.823858 
0.071917 0.769120 0.580137 
0.223571 0.659294 0.741619 
0.195365 0.735507 0.678945 
0.147435 0.566670 0.786777 
0.239573 0.658801 0.727929 
0.191819 0.523266 0.753934 
0.260388 0.527860 0.732763 
0.047200 0.795442 0.585004 
0.059115 0.862343 0.591238 
0.289348 0.536936 0.706139 
0.028203 0.909828 0.629159 
0.029314 0.847696 0.572669 
0.079728 0.736749 0.673837 
0.248792 0.641058 0.498978 
0.026909 0.805653 0.647466 
0.241876 0.798530 0.527883 
0.065529 0.579560 0.861941 
0.221347 0.608590 0.638163 
0.259527 0.737009 0.569969 
0.177647 0.544298 0.779149 
0.122068 0.880817 0.703284 
0.417466 0.629511 0.593470 
0.156752 0.583821 0.813168 
0.325336 0.525141 0.593377 
0.259047 0.517744 0.724674 
0.253615 0.532813 0.699558 
0.007481 0.822057 0.668672 
0.375301 0.559499 0.487986 
0.163375 0.611654 0.643157 
0.108639 0.872275 0.503286 
0.223725 0.758053 0.507867 
0.031940 0.526825 0.893015 
0.093043 0.588759 0.893909 
0.045340 0.512967 0.954193 
0.138480 0.869870 0.551434 
0.057588 0.893432 0.655680 
0.187480 0.699401 0.584077 
0.082030 0.717380 0.588159 
0.123444 0.769366 0.595210 
0.013887 0.663242 0.797489 
0.331846 0.640352 0.632827 
0.160578 0.665995 0.622477 
0.234163 0.568306 0.774437 
0.018320 0.587653 0.832555 
0.185205 0.596576 0.792324 
0.210366 0.571782 0.653072 
0.346598 0.727885 0.563473 
0.259673 0.552443 0.661747 
0.063239 0.755400 0.726705 
0.401362 0.599731 0.588850 
0.000439 0.750397 0.682152 
0.241559 0.784704 0.544069 
0.317278 0.714978 0.581490 
0.337224 0.640972 0.534911 
0.166902 0.720271 0.567474 
0.095842 0.777436 0.594809 
0.179373 0.732189 0.574256 
0.000694 0.745824 0.699268 
0.079046 0.623543 0.742247 
0.360357 0.577698 0.579640 
0.215938 0.534073 0.648936 
0.382803 0.599109 0.654955 
0.263553 0.460991 0.553627 
0.016154 0.475373 0.893831 
0.189521 0.769746 0.627708 
0.067883 0.868473 0.621993 
0.080501 0.694851 0.596783 
0.092868 0.693145 0.771609 
0.241787 0.714578 0.523300 
0.134640 0.703536 0.668083 
0.200327 0.538159 0.759046 
0.364496 0.584320 0.549394 
0.108052 0.727601 0.502439 
0.066513 0.902474 0.495760 
0.016348 0.786031 0.669407 
0.197548 0.660167 0.779617 
0.028794 0.775403 0.872526 
0.412476 0.552067 0.679315 
0.114070 0.795964 0.739930 
0.332455 0.592887 0.618310 
0.101461 0.610981 0.796960 
0.036375 0.718400 0.686590 
0.267769 0.572656 0.719037 
0.118391 0.598926 0.724412 
0.153482 0.724849 0.800772 
0.437183 0.530253 0.577232 
0.135267 0.658363 0.612213 
0.009093 0.656255 0.859938 
0.283898 0.630405 0.477207 
0.013145 0.695736 0.647396 
0.242071 0.654427 0.625671 
0.046093 0.609498 0.904931 
0.254883 0.773375 0.603206 
0.248007 0.481112 0.650690 
0.116342 0.831885 0.621439 
0.088940 0.758989 0.651143 
0.206713 0.742687 0.563417 
0.206412 0.837157 0.614112 
0.269706 0.577779 0.642400 
0.150218 0.698526 0.772116 
0.294476 0.732677 0.638801 
0.214038 0.562108 0.691675 
0.093583 0.578589 0.797043 
0.165662 0.547085 0.778303 
0.153840 0.599010 0.759802 
0.031336 0.678210 0.803120 
0.054026 0.602406 0.788482 
0.103678 0.621520 0.837951 
0.021365 0.605080 0.871290 
0.172631 0.502635 0.821256 
0.308842 0.695873 0.510376 
0.126318 0.464119 0.755437 
0.249753 0.760384 0.530160 
0.319676 0.589733 0.648210 
0.115831 0.641182 0.765983 
0.056112 0.896481 0.614435 
0.100600 0.538396 0.948410 
0.347611 0.644885 0.649291 
0.314124 0.616092 0.612401 
0.206221 0.610169 0.555815 
0.281929 0.645078 0.646388 
0.295308 0.624046 0.592734 
0.349680 0.534240 0.561555 
0.206025 0.811585 0.634893 
0.078016 0.682841 0.683149 
0.346779 0.512540 0.472442 
0.311454 0.610799 0.549109 
0.183788 0.575492 0.674282 
0.282041 0.762381 0.552203 
0.090636 0.764610 0.661651 
0.241977 0.714771 0.541023 
0.318472 0.505575 0.554510 
0.254178 0.496414 0.723587 
0.412525 0.505364 0.482868 
0.309325 0.476614 0.636710 
0.114519 0.544225 0.888986 
0.059212 0.630640 0.874135 
0.047317 0.606046 0.819469 
0.022847 0.860124 0.592658 
0.111527 0.918220 0.544481 
0.087723 0.831122 0.629814 
0.448916 0.534615 0.516938 
0.229549 0.553908 0.555167 
0.108445 0.530794 0.896669 
0.408079 0.515931 0.579548 
0.262076 0.740386 0.558319 
0.282565 0.566100 0.534651 
0.083051 0.650066 0.850595 
0.093705 0.794138 0.602876 
0.307225 0.692130 0.582831 
0.219048 0.677551 0.544666 
0.259275 0.646152 0.572054 
0.089135 0.848702 0.505062 
0.092786 0.722503 0.509719 
0.246230 0.495358 0.634540 
0.112894 0.741433 0.611970 
0.151170 0.796446 0.561816 
0.025796 0.883363 0.710813 
0.047467 0.759583 0.737925 
0.288234 0.645004 0.625025 
0.255866 0.529273 0.628852 
0.251893 0.693895 0.570645 
0.073241 0.637965 0.755054 
0.352220 0.557782 0.551116 
0.023919 0.478996 0.865130 
0.117123 0.959189 0.597824 
0.056967 0.888707 0.500902 
0.089763 0.869880 0.561034 
0.183108 0.848083 0.616371 
0.141580 0.629287 0.663461 
0.013233 0.561579 0.892081 
0.026420 0.886996 0.549188 
0.026406 0.722730 0.817599 
0.096560 0.577400 0.930076 
0.065993 0.631482 0.747565 
0.288377 0.581387 0.711382 
0.351192 0.601762 0.502113 
0.040353 0.639742 0.853474 
0.323650 0.655151 0.657216 
0.031183 0.799603 0.664018 
0.014759 0.555843 0.898470 
0.276569 0.688996 0.554589 
0.380515 0.570379 0.554729 
0.169674 0.745686 0.641376 
0.324847 0.440292 0.497566 
0.317553 0.667385 0.601415 
0.103699 0.920032 0.562846 
0.157315 0.900994 0.555681 
0.195999 0.627544 0.782273 
0.080798 0.671630 0.644127 
0.457717 0.484883 0.511636 
0.361076 0.617448 0.619994 
0.147581 0.669770 0.763931 
0.056230 0.781077 0.555033 
0.307517 0.681302 0.511579 
0.281778 0.706708 0.607781 
0.004289 0.632361 0.697769 
0.093512 0.715408 0.448508 
0.033109 0.642378 0.805854 
0.188684 0.711269 0.650676 
0.295222 0.552856 0.474436 
0.236501 0.686802 0.588933 
0.162463 0.712144 0.515547 
0.241044 0.616530 0.698782 
0.040641 0.620203 0.875318 
0.167874 0.646350 0.808830 
0.080055 0.615046 0.805698 
0.146924 0.753969 0.545874 
0.089441 0.527774 0.877192 
0.468332 0.523715 0.541399 
0.127782 0.697208 0.607796 
0.235849 0.553604 0.634017 
0.048495 0.517931 0.801769 
0.169255 0.624329 0.665916 
0.332427 0.634279 0.628495 
0.209458 0.567292 0.840634 
0.079013 0.742781 0.841633 
0.135812 0.787698 0.514105 
0.252178 0.686335 0.479012 
0.029833 0.949716 0.502362 
0.070381 0.772450 0.719706 
0.142614 0.673826 0.718998 
0.270364 0.595443 0.584630 
0.069842 0.716662 0.736200 
0.079407 0.491614 0.889386 
0.329589 0.668208 0.514300 
0.138295 0.658924 0.701098 
0.465443 0.541527 0.534344 
0.178819 0.579962 0.730551 
0.042251 0.759861 0.647525 
0.207674 0.756047 0.487994 
0.078268 0.715606 0.836266 
0.392326 0.578106 0.654708 
0.113569 0.486852 0.751405 
0.283020 0.487987 0.640678 
0.062187 0.800261 0.710805 
0.050024 0.870723 0.653926 
0.338982 0.663966 0.611375 
0.174822 0.459806 0.730118 
0.117578 0.664490 0.668502 
0.090313 0.799223 0.540626 
0.233435 0.602173 0.532396 
0.090104 0.928884 0.511612 
0.254441 0.476868 0.654401 
0.139052 0.595956 0.772344 
0.136070 0.713518 0.556756 
0.114963 0.725075 0.707170 
0.111635 0.477237 0.793283 
0.044916 0.763748 0.660428 
0.094511 0.601600 0.806047 
0.306546 0.550332 0.583332 
0.265349 0.546954 0.793140 
0.343062 0.479579 0.521556 
0.267607 0.510044 0.739451 
0.335360 0.581525 0.727902 
0.172941 0.565371 0.694568 
0.195322 0.814818 0.547680 
0.285552 0.629058 0.642457 
0.303526 0.609301 0.637294 
0.194981 0.690959 0.574818 
0.110735 0.693587 0.825333 
0.013739 0.996278 0.547797 
0.443165 0.481843 0.516413 
0.041978 0.452342 0.862396 
0.166210 0.528259 0.770818 
0.067454 0.520432 0.923261 
0.225209 0.710859 0.630890 
0.089612 0.556030 0.862050 
0.356953 0.571672 0.621886 
0.005827 0.888277 0.603563 
0.045487 0.759213 0.688284 
0.046391 0.731305 0.806553 
0.206438 0.644851 0.820833 
0.309173 0.677261 0.595847 
0.001668 0.987257 0.555732 
0.119154 0.891929 0.561319 
0.066486 0.657952 0.797083 
0.240189 0.722039 0.623563 
0.093639 0.486955 0.790171 
0.160479 0.584025 0.786358 
0.115631 0.798913 0.716306 
0.110216 0.795071 0.482889 
0.185015 0.734445 0.703839 
0.172467 0.754555 0.596056 
0.354176 0.518803 0.537319 
0.042276 0.773317 0.665491 
0.359194 0.552587 0.626748 
0.196759 0.571571 0.633055 
0.066068 0.538571 0.926637 
0.104123 0.606441 0.764975 
0.178756 0.634063 0.880520 
0.316061 0.722439 0.549341 
0.052965 0.785038 0.748307 
